id,label,parent,value
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro boschereccio_Tringa glareola Linnaeus, 1758","Tringa glareola Linnaeus, 1758",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro boschereccio,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro codalunga,Piro piro codalunga,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro codalunga_Bartramia longicauda (Bechstein, 1812)","Bartramia longicauda (Bechstein, 1812)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro codalunga,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro culbianco,Piro piro culbianco,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro culbianco_Tringa ochropus Linnaeus, 1758","Tringa ochropus Linnaeus, 1758",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro culbianco,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro di Terek,Piro piro di Terek,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro di Terek_Xenus cinereus  (Güldenstädt, 1774)","Xenus cinereus  (Güldenstädt, 1774)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro di Terek,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro fulvo,Piro piro fulvo,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro fulvo_Tryngites subruficollis (Vieillot, 1819)","Tryngites subruficollis (Vieillot, 1819)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro fulvo,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro macchiettato,Piro piro macchiettato,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro macchiettato_Actitis macularia (Linnaeus, 1766)","Actitis macularia (Linnaeus, 1766)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro macchiettato,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro pettorale,Piro piro pettorale,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro pettorale_Calidris melanotos (Vieillot, 1819)","Calidris melanotos (Vieillot, 1819)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro pettorale,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro pettorossiccio,Piro piro pettorossiccio,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro pettorossiccio_Limnodromus scolopaceus (Say, 1823)","Limnodromus scolopaceus (Say, 1823)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro pettorossiccio,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro piccolo,Piro piro piccolo,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro piccolo_Actitis hypoleucos (Linnaeus, 1758)","Actitis hypoleucos (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro piccolo,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Pittima minore,Pittima minore,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,5
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Pittima minore_Limosa lapponica (Linnaeus, 1758)","Limosa lapponica (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Pittima minore,5
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Pittima reale,Pittima reale,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Pittima reale_Limosa limosa (Linnaeus, 1758)","Limosa limosa (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Pittima reale,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Totano moro,Totano moro,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Totano moro_Tringa erythropus (Pallas, 1746)","Tringa erythropus (Pallas, 1746)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Totano moro,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Totano zampegialle minore,Totano zampegialle minore,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Totano zampegialle minore_Tringa flavipes (Gmelin, 1789)","Tringa flavipes (Gmelin, 1789)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Totano zampegialle minore,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Voltapietre,Voltapietre,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Voltapietre_Arenaria interpres (Linnaeus, 1758)","Arenaria interpres (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Voltapietre,3
Chordata_AVES_CHARADRIIFORMES_Stercorariidae,Stercorariidae,Chordata_AVES_CHARADRIIFORMES,8
Chordata_AVES_CHARADRIIFORMES_Stercorariidae_Labbo,Labbo,Chordata_AVES_CHARADRIIFORMES_Stercorariidae,2
"Chordata_AVES_CHARADRIIFORMES_Stercorariidae_Labbo_Stercorarius parasiticus (Linnaeus, 1758)","Stercorarius parasiticus (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Stercorariidae_Labbo,2
Chordata_AVES_CHARADRIIFORMES_Stercorariidae_Labbo codalunga,Labbo codalunga,Chordata_AVES_CHARADRIIFORMES_Stercorariidae,2
"Chordata_AVES_CHARADRIIFORMES_Stercorariidae_Labbo codalunga_Stercorarius longicaudus Veilott, 1819","Stercorarius longicaudus Veilott, 1819",Chordata_AVES_CHARADRIIFORMES_Stercorariidae_Labbo codalunga,2
Chordata_AVES_CHARADRIIFORMES_Stercorariidae_Stercorario maggiore,Stercorario maggiore,Chordata_AVES_CHARADRIIFORMES_Stercorariidae,2
"Chordata_AVES_CHARADRIIFORMES_Stercorariidae_Stercorario maggiore_Stercorarius skua (Brünnich, 1764) ","Stercorarius skua (Brünnich, 1764) ",Chordata_AVES_CHARADRIIFORMES_Stercorariidae_Stercorario maggiore,2
Chordata_AVES_CHARADRIIFORMES_Stercorariidae_Stercorario mezzano,Stercorario mezzano,Chordata_AVES_CHARADRIIFORMES_Stercorariidae,2
"Chordata_AVES_CHARADRIIFORMES_Stercorariidae_Stercorario mezzano_Stercorarius pomarinus (Temminck, 1815)  ","Stercorarius pomarinus (Temminck, 1815)  ",Chordata_AVES_CHARADRIIFORMES_Stercorariidae_Stercorario mezzano,2
Chordata_AVES_CHARADRIIFORMES_Sternidae,Sternidae,Chordata_AVES_CHARADRIIFORMES,34
Chordata_AVES_CHARADRIIFORMES_Sternidae_Beccapesci,Beccapesci,Chordata_AVES_CHARADRIIFORMES_Sternidae,3
"Chordata_AVES_CHARADRIIFORMES_Sternidae_Beccapesci_Sterna sandvicensis Latham, 1878","Sterna sandvicensis Latham, 1878",Chordata_AVES_CHARADRIIFORMES_Sternidae_Beccapesci,3
Chordata_AVES_CHARADRIIFORMES_Sternidae_Fraticello,Fraticello,Chordata_AVES_CHARADRIIFORMES_Sternidae,4
"Chordata_AVES_CHARADRIIFORMES_Sternidae_Fraticello_Sterna albifrons Pallas, 1764","Sterna albifrons Pallas, 1764",Chordata_AVES_CHARADRIIFORMES_Sternidae_Fraticello,4
Chordata_AVES_CHARADRIIFORMES_Sternidae_Mignattino,Mignattino,Chordata_AVES_CHARADRIIFORMES_Sternidae,3
"Chordata_AVES_CHARADRIIFORMES_Sternidae_Mignattino_Chlidonias niger (Linnaeus, 1758)","Chlidonias niger (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Sternidae_Mignattino,3
Chordata_AVES_CHARADRIIFORMES_Sternidae_Mignattino alibianche,Mignattino alibianche,Chordata_AVES_CHARADRIIFORMES_Sternidae,2
"Chordata_AVES_CHARADRIIFORMES_Sternidae_Mignattino alibianche_Chlidonias leucopterus (Temminck, 1815)","Chlidonias leucopterus (Temminck, 1815)",Chordata_AVES_CHARADRIIFORMES_Sternidae_Mignattino alibianche,2
Chordata_AVES_CHARADRIIFORMES_Sternidae_Mignattino piombato,Mignattino piombato,Chordata_AVES_CHARADRIIFORMES_Sternidae,3
"Chordata_AVES_CHARADRIIFORMES_Sternidae_Mignattino piombato_Chlidonias hybridus (Pallas, 1811)","Chlidonias hybridus (Pallas, 1811)",Chordata_AVES_CHARADRIIFORMES_Sternidae_Mignattino piombato,3
Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna  maggiore,Sterna  maggiore,Chordata_AVES_CHARADRIIFORMES_Sternidae,3
"Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna  maggiore_Sterna caspia Pallas, 1770","Sterna caspia Pallas, 1770",Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna  maggiore,3
Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna codalunga,Sterna codalunga,Chordata_AVES_CHARADRIIFORMES_Sternidae,3
"Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna codalunga_Sterna paradisaea Pontoppidan, 1763","Sterna paradisaea Pontoppidan, 1763",Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna codalunga,3
Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna comune,Sterna comune,Chordata_AVES_CHARADRIIFORMES_Sternidae,3
"Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna comune_Sterna hirundo Linnaeus, 1758","Sterna hirundo Linnaeus, 1758",Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna comune,3
Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna del Dougall,Sterna del Dougall,Chordata_AVES_CHARADRIIFORMES_Sternidae,3
"Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna del Dougall_Sterna dougallii Montagu, 1813","Sterna dougallii Montagu, 1813",Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna del Dougall,3
Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna del Ruppel,Sterna del Ruppel,Chordata_AVES_CHARADRIIFORMES_Sternidae,2
"Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna del Ruppel_Sterna bengalensis Lesson, 1831","Sterna bengalensis Lesson, 1831",Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna del Ruppel,2
Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna scura,Sterna scura,Chordata_AVES_CHARADRIIFORMES_Sternidae,2
"Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna scura_Sterna fuscata Linnaeus, 1766","Sterna fuscata Linnaeus, 1766",Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna scura,2
Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna zampenere,Sterna zampenere,Chordata_AVES_CHARADRIIFORMES_Sternidae,3
"Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna zampenere_Gelochelidon nilotica (Gmelin, 1789)","Gelochelidon nilotica (Gmelin, 1789)",Chordata_AVES_CHARADRIIFORMES_Sternidae_Sterna zampenere,3
Chordata_AVES_CICONIIFORMES,CICONIIFORMES,Chordata_AVES,46
Chordata_AVES_CICONIIFORMES_Ardeidae,Ardeidae,Chordata_AVES_CICONIIFORMES,29
Chordata_AVES_CICONIIFORMES_Ardeidae_Airone bianco maggiore,Airone bianco maggiore,Chordata_AVES_CICONIIFORMES_Ardeidae,3
"Chordata_AVES_CICONIIFORMES_Ardeidae_Airone bianco maggiore_Egretta  alba (Linnaeus, 1758)","Egretta  alba (Linnaeus, 1758)",Chordata_AVES_CICONIIFORMES_Ardeidae_Airone bianco maggiore,3
Chordata_AVES_CICONIIFORMES_Ardeidae_Airone cenerino,Airone cenerino,Chordata_AVES_CICONIIFORMES_Ardeidae,2
"Chordata_AVES_CICONIIFORMES_Ardeidae_Airone cenerino_Ardea cinerea Linnaeus, 1758","Ardea cinerea Linnaeus, 1758",Chordata_AVES_CICONIIFORMES_Ardeidae_Airone cenerino,2
Chordata_AVES_CICONIIFORMES_Ardeidae_Airone guardabuoi,Airone guardabuoi,Chordata_AVES_CICONIIFORMES_Ardeidae,2
"Chordata_AVES_CICONIIFORMES_Ardeidae_Airone guardabuoi_Bubulcus ibis  (Linnaeus, 1758)","Bubulcus ibis  (Linnaeus, 1758)",Chordata_AVES_CICONIIFORMES_Ardeidae_Airone guardabuoi,2
Chordata_AVES_CICONIIFORMES_Ardeidae_Airone rosso,Airone rosso,Chordata_AVES_CICONIIFORMES_Ardeidae,3
"Chordata_AVES_CICONIIFORMES_Ardeidae_Airone rosso_Ardea purpurea Linnaeus, 1766","Ardea purpurea Linnaeus, 1766",Chordata_AVES_CICONIIFORMES_Ardeidae_Airone rosso,3
Chordata_AVES_CICONIIFORMES_Ardeidae_Airone schistaceo,Airone schistaceo,Chordata_AVES_CICONIIFORMES_Ardeidae,2
"Chordata_AVES_CICONIIFORMES_Ardeidae_Airone schistaceo_Egretta gularis (Bosc, 1792)","Egretta gularis (Bosc, 1792)",Chordata_AVES_CICONIIFORMES_Ardeidae_Airone schistaceo,2
Chordata_AVES_CICONIIFORMES_Ardeidae_Garzetta,Garzetta,Chordata_AVES_CICONIIFORMES_Ardeidae,3
"Chordata_AVES_CICONIIFORMES_Ardeidae_Garzetta_Egretta garzetta (Linnaeus, 1766)","Egretta garzetta (Linnaeus, 1766)",Chordata_AVES_CICONIIFORMES_Ardeidae_Garzetta,3
Chordata_AVES_CICONIIFORMES_Ardeidae_Nitticora,Nitticora,Chordata_AVES_CICONIIFORMES_Ardeidae,3
"Chordata_AVES_CICONIIFORMES_Ardeidae_Nitticora_Nycticorax nycticorax (Linnaeus, 1758)","Nycticorax nycticorax (Linnaeus, 1758)",Chordata_AVES_CICONIIFORMES_Ardeidae_Nitticora,3
Chordata_AVES_CICONIIFORMES_Ardeidae_Sgarza ciuffetto,Sgarza ciuffetto,Chordata_AVES_CICONIIFORMES_Ardeidae,3
"Chordata_AVES_CICONIIFORMES_Ardeidae_Sgarza ciuffetto_Ardeola ralloides (Scopoli, 1769)","Ardeola ralloides (Scopoli, 1769)",Chordata_AVES_CICONIIFORMES_Ardeidae_Sgarza ciuffetto,3
Chordata_AVES_CICONIIFORMES_Ardeidae_Tarabusino,Tarabusino,Chordata_AVES_CICONIIFORMES_Ardeidae,3
"Chordata_AVES_CICONIIFORMES_Ardeidae_Tarabusino_Ixobrychus minutus (Linnaeus, 1766)","Ixobrychus minutus (Linnaeus, 1766)",Chordata_AVES_CICONIIFORMES_Ardeidae_Tarabusino,3
Chordata_AVES_CICONIIFORMES_Ardeidae_Tarabusino orientale,Tarabusino orientale,Chordata_AVES_CICONIIFORMES_Ardeidae,2
"Chordata_AVES_CICONIIFORMES_Ardeidae_Tarabusino orientale_Ixobrychus eurhythmus (Swinhoe, 1873)","Ixobrychus eurhythmus (Swinhoe, 1873)",Chordata_AVES_CICONIIFORMES_Ardeidae_Tarabusino orientale,2
Chordata_AVES_CICONIIFORMES_Ardeidae_Tarabuso,Tarabuso,Chordata_AVES_CICONIIFORMES_Ardeidae,3
"Chordata_AVES_CICONIIFORMES_Ardeidae_Tarabuso_Botaurus stellaris (Linnaeus, 1758)","Botaurus stellaris (Linnaeus, 1758)",Chordata_AVES_CICONIIFORMES_Ardeidae_Tarabuso,3
Chordata_AVES_CICONIIFORMES_Ciconiidae,Ciconiidae,Chordata_AVES_CICONIIFORMES,9
Chordata_AVES_CICONIIFORMES_Ciconiidae_Cicogna bianca,Cicogna bianca,Chordata_AVES_CICONIIFORMES_Ciconiidae,4
"Chordata_AVES_CICONIIFORMES_Ciconiidae_Cicogna bianca_Ciconia ciconia (Linnaeus, 1758)","Ciconia ciconia (Linnaeus, 1758)",Chordata_AVES_CICONIIFORMES_Ciconiidae_Cicogna bianca,4
Chordata_AVES_CICONIIFORMES_Ciconiidae_Cicogna nera,Cicogna nera,Chordata_AVES_CICONIIFORMES_Ciconiidae,5
"Chordata_AVES_CICONIIFORMES_Ciconiidae_Cicogna nera_Ciconia nigra (Linnaeus, 1758)","Ciconia nigra (Linnaeus, 1758)",Chordata_AVES_CICONIIFORMES_Ciconiidae_Cicogna nera,5
Chordata_AVES_CICONIIFORMES_Threskiornithidae,Threskiornithidae,Chordata_AVES_CICONIIFORMES,8
Chordata_AVES_CICONIIFORMES_Threskiornithidae_Mignattaio,Mignattaio,Chordata_AVES_CICONIIFORMES_Threskiornithidae,3
"Chordata_AVES_CICONIIFORMES_Threskiornithidae_Mignattaio_Plegadis falcinellus (Linnaeus, 1766)","Plegadis falcinellus (Linnaeus, 1766)",Chordata_AVES_CICONIIFORMES_Threskiornithidae_Mignattaio,3
Chordata_AVES_CICONIIFORMES_Threskiornithidae_Spatola,Spatola,Chordata_AVES_CICONIIFORMES_Threskiornithidae,5
"Chordata_AVES_CICONIIFORMES_Threskiornithidae_Spatola_Platalea leucorodia Linnaeus, 1758","Platalea leucorodia Linnaeus, 1758",Chordata_AVES_CICONIIFORMES_Threskiornithidae_Spatola,5
Chordata_AVES_COLUMBIFORMES,COLUMBIFORMES,Chordata_AVES,17
Chordata_AVES_COLUMBIFORMES_Columbidae,Columbidae,Chordata_AVES_COLUMBIFORMES,17
Chordata_AVES_COLUMBIFORMES_Columbidae_Colombaccio,Colombaccio,Chordata_AVES_COLUMBIFORMES_Columbidae,2
"Chordata_AVES_COLUMBIFORMES_Columbidae_Colombaccio_Columba palumbus Linnaeus, 1758","Columba palumbus Linnaeus, 1758",Chordata_AVES_COLUMBIFORMES_Columbidae_Colombaccio,2
Chordata_AVES_COLUMBIFORMES_Columbidae_Colombella,Colombella,Chordata_AVES_COLUMBIFORMES_Columbidae,3
"Chordata_AVES_COLUMBIFORMES_Columbidae_Colombella_Columba oenas Linnaeus, 1758","Columba oenas Linnaeus, 1758",Chordata_AVES_COLUMBIFORMES_Columbidae_Colombella,3
Chordata_AVES_COLUMBIFORMES_Columbidae_Piccione selvatico,Piccione selvatico,Chordata_AVES_COLUMBIFORMES_Columbidae,3
"Chordata_AVES_COLUMBIFORMES_Columbidae_Piccione selvatico_Columba livia Gmelin, 1789","Columba livia Gmelin, 1789",Chordata_AVES_COLUMBIFORMES_Columbidae_Piccione selvatico,3
Chordata_AVES_COLUMBIFORMES_Columbidae_Tortora,Tortora,Chordata_AVES_COLUMBIFORMES_Columbidae,2
"Chordata_AVES_COLUMBIFORMES_Columbidae_Tortora_Sterptopelia turtur (Linnaeus, 1758)","Sterptopelia turtur (Linnaeus, 1758)",Chordata_AVES_COLUMBIFORMES_Columbidae_Tortora,2
Chordata_AVES_COLUMBIFORMES_Columbidae_Tortora dal collare orientale,Tortora dal collare orientale,Chordata_AVES_COLUMBIFORMES_Columbidae,3
"Chordata_AVES_COLUMBIFORMES_Columbidae_Tortora dal collare orientale_Streptopelia decaocto (Frivaldszky, 1838)","Streptopelia decaocto (Frivaldszky, 1838)",Chordata_AVES_COLUMBIFORMES_Columbidae_Tortora dal collare orientale,3
Chordata_AVES_COLUMBIFORMES_Columbidae_Tortora delle palme,Tortora delle palme,Chordata_AVES_COLUMBIFORMES_Columbidae,2
"Chordata_AVES_COLUMBIFORMES_Columbidae_Tortora delle palme_Streptopelia senegalensis Linnaeus, 1766","Streptopelia senegalensis Linnaeus, 1766",Chordata_AVES_COLUMBIFORMES_Columbidae_Tortora delle palme,2
Chordata_AVES_COLUMBIFORMES_Columbidae_Tortora orientale,Tortora orientale,Chordata_AVES_COLUMBIFORMES_Columbidae,2
"Chordata_AVES_COLUMBIFORMES_Columbidae_Tortora orientale_Streptopelia orientalis (Latham, 1790)","Streptopelia orientalis (Latham, 1790)",Chordata_AVES_COLUMBIFORMES_Columbidae_Tortora orientale,2
Chordata_AVES_CORACIIFORMES,CORACIIFORMES,Chordata_AVES,14
Chordata_AVES_CORACIIFORMES_Alcedinidae,Alcedinidae,Chordata_AVES_CORACIIFORMES,3
Chordata_AVES_CORACIIFORMES_Alcedinidae_Martin pescatore,Martin pescatore,Chordata_AVES_CORACIIFORMES_Alcedinidae,3
"Chordata_AVES_CORACIIFORMES_Alcedinidae_Martin pescatore_Alcedo atthis (Linnaeus, 1758)","Alcedo atthis (Linnaeus, 1758)",Chordata_AVES_CORACIIFORMES_Alcedinidae_Martin pescatore,3
Chordata_AVES_CORACIIFORMES_Coraciidae,Coraciidae,Chordata_AVES_CORACIIFORMES,4
Chordata_AVES_CORACIIFORMES_Coraciidae_Ghiandaia marina,Ghiandaia marina,Chordata_AVES_CORACIIFORMES_Coraciidae,4
"Chordata_AVES_CORACIIFORMES_Coraciidae_Ghiandaia marina_Coracias garrulus Linnaeus, 1758","Coracias garrulus Linnaeus, 1758",Chordata_AVES_CORACIIFORMES_Coraciidae_Ghiandaia marina,4
Chordata_AVES_CORACIIFORMES_Meropidae,Meropidae,Chordata_AVES_CORACIIFORMES,5
Chordata_AVES_CORACIIFORMES_Meropidae_Gruccione,Gruccione,Chordata_AVES_CORACIIFORMES_Meropidae,3
"Chordata_AVES_CORACIIFORMES_Meropidae_Gruccione_Merops apiaster Linnaeus, 1758","Merops apiaster Linnaeus, 1758",Chordata_AVES_CORACIIFORMES_Meropidae_Gruccione,3
Chordata_AVES_CORACIIFORMES_Meropidae_Gruccione  egiziano,Gruccione  egiziano,Chordata_AVES_CORACIIFORMES_Meropidae,2
"Chordata_AVES_CORACIIFORMES_Meropidae_Gruccione  egiziano_Merops superciliosus Linnaeus, 1766","Merops superciliosus Linnaeus, 1766",Chordata_AVES_CORACIIFORMES_Meropidae_Gruccione  egiziano,2
Chordata_AVES_CORACIIFORMES_Upupidae,Upupidae,Chordata_AVES_CORACIIFORMES,2
Chordata_AVES_CORACIIFORMES_Upupidae_Upupa,Upupa,Chordata_AVES_CORACIIFORMES_Upupidae,2
"Chordata_AVES_CORACIIFORMES_Upupidae_Upupa_Upupa epops Linnaeus, 1758","Upupa epops Linnaeus, 1758",Chordata_AVES_CORACIIFORMES_Upupidae_Upupa,2
Chordata_AVES_CUCULIFORMES,CUCULIFORMES,Chordata_AVES,8
Chordata_AVES_CUCULIFORMES_Cuculidae,Cuculidae,Chordata_AVES_CUCULIFORMES,8
Chordata_AVES_CUCULIFORMES_Cuculidae_Cuculo,Cuculo,Chordata_AVES_CUCULIFORMES_Cuculidae,2
"Chordata_AVES_CUCULIFORMES_Cuculidae_Cuculo_Cuculus canorus Linnaeus, 1758","Cuculus canorus Linnaeus, 1758",Chordata_AVES_CUCULIFORMES_Cuculidae_Cuculo,2
Chordata_AVES_CUCULIFORMES_Cuculidae_Cuculo americano,Cuculo americano,Chordata_AVES_CUCULIFORMES_Cuculidae,2
"Chordata_AVES_CUCULIFORMES_Cuculidae_Cuculo americano_Coccyzus americanus (Linnaeus, 1758)","Coccyzus americanus (Linnaeus, 1758)",Chordata_AVES_CUCULIFORMES_Cuculidae_Cuculo americano,2
Chordata_AVES_CUCULIFORMES_Cuculidae_Cuculo americano occhirossi,Cuculo americano occhirossi,Chordata_AVES_CUCULIFORMES_Cuculidae,2
"Chordata_AVES_CUCULIFORMES_Cuculidae_Cuculo americano occhirossi_Coccyzus erythrophthalmus (Wilson, 1811)","Coccyzus erythrophthalmus (Wilson, 1811)",Chordata_AVES_CUCULIFORMES_Cuculidae_Cuculo americano occhirossi,2
Chordata_AVES_CUCULIFORMES_Cuculidae_Cuculo dal ciuffo,Cuculo dal ciuffo,Chordata_AVES_CUCULIFORMES_Cuculidae,2
"Chordata_AVES_CUCULIFORMES_Cuculidae_Cuculo dal ciuffo_Clamator glandarius (Linnaeus, 1758)","Clamator glandarius (Linnaeus, 1758)",Chordata_AVES_CUCULIFORMES_Cuculidae_Cuculo dal ciuffo,2
Chordata_AVES_FALCONIFORMES,FALCONIFORMES,Chordata_AVES,46
Chordata_AVES_FALCONIFORMES_Falconidae,Falconidae,Chordata_AVES_FALCONIFORMES,46
Chordata_AVES_FALCONIFORMES_Falconidae_Falco cuculo,Falco cuculo,Chordata_AVES_FALCONIFORMES_Falconidae,4
"Chordata_AVES_FALCONIFORMES_Falconidae_Falco cuculo_Falco vespertinus  Linnaeus, 1766","Falco vespertinus  Linnaeus, 1766",Chordata_AVES_FALCONIFORMES_Falconidae_Falco cuculo,4
Chordata_AVES_FALCONIFORMES_Falconidae_Falco della regina,Falco della regina,Chordata_AVES_FALCONIFORMES_Falconidae,5
"Chordata_AVES_FALCONIFORMES_Falconidae_Falco della regina_Falco eleonorae Géné, 1834","Falco eleonorae Géné, 1834",Chordata_AVES_FALCONIFORMES_Falconidae_Falco della regina,5
Chordata_AVES_FALCONIFORMES_Falconidae_Falcone di Barberia,Falcone di Barberia,Chordata_AVES_FALCONIFORMES_Falconidae,4
"Chordata_AVES_FALCONIFORMES_Falconidae_Falcone di Barberia_Falco pelegrinoides Temminck, 1829  ","Falco pelegrinoides Temminck, 1829  ",Chordata_AVES_FALCONIFORMES_Falconidae_Falcone di Barberia,4
Chordata_AVES_FALCONIFORMES_Falconidae_Gheppio,Gheppio,Chordata_AVES_FALCONIFORMES_Falconidae,4
"Chordata_AVES_FALCONIFORMES_Falconidae_Gheppio_Falco tinnunculus  Linnaeus, 1758","Falco tinnunculus  Linnaeus, 1758",Chordata_AVES_FALCONIFORMES_Falconidae_Gheppio,4
Chordata_AVES_FALCONIFORMES_Falconidae_Grillaio,Grillaio,Chordata_AVES_FALCONIFORMES_Falconidae,5
"Chordata_AVES_FALCONIFORMES_Falconidae_Grillaio_Falco naumanni Fleischer, 1818","Falco naumanni Fleischer, 1818",Chordata_AVES_FALCONIFORMES_Falconidae_Grillaio,5
Chordata_AVES_FALCONIFORMES_Falconidae_Lanario,Lanario,Chordata_AVES_FALCONIFORMES_Falconidae,5
"Chordata_AVES_FALCONIFORMES_Falconidae_Lanario_Falco biarmicus Temminck, 1825","Falco biarmicus Temminck, 1825",Chordata_AVES_FALCONIFORMES_Falconidae_Lanario,5
Chordata_AVES_FALCONIFORMES_Falconidae_Lodolaio,Lodolaio,Chordata_AVES_FALCONIFORMES_Falconidae,4
"Chordata_AVES_FALCONIFORMES_Falconidae_Lodolaio_Falco subbuteo  Linnaeus, 1758","Falco subbuteo  Linnaeus, 1758",Chordata_AVES_FALCONIFORMES_Falconidae_Lodolaio,4
Chordata_AVES_FALCONIFORMES_Falconidae_Pellegrino,Pellegrino,Chordata_AVES_FALCONIFORMES_Falconidae,6
"Chordata_AVES_FALCONIFORMES_Falconidae_Pellegrino_Falco peregrinus Tunstall, 1771","Falco peregrinus Tunstall, 1771",Chordata_AVES_FALCONIFORMES_Falconidae_Pellegrino,6
Chordata_AVES_FALCONIFORMES_Falconidae_Sacro,Sacro,Chordata_AVES_FALCONIFORMES_Falconidae,4
"Chordata_AVES_FALCONIFORMES_Falconidae_Sacro_Falco cherrug Gray, 1834","Falco cherrug Gray, 1834",Chordata_AVES_FALCONIFORMES_Falconidae_Sacro,4
Chordata_AVES_FALCONIFORMES_Falconidae_Smeriglio,Smeriglio,Chordata_AVES_FALCONIFORMES_Falconidae,5
